model,model_label,frame_index,forecast_date,mae,rmse,poisson_deviance,rmsle,mase,r2,pearson,spearman,residual_morans_i,brier_score,log_loss,probability_oe_ratio,count_oe_ratio,roc_auc,pr_auc_average_precision,poisson_log_likelihood,poisson_log_likelihood_per_event,centroid_distance_m,predicted_events,actual_events
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,10,2020-05-20,0.006143312957286487,0.058433715991830205,0.03367723144449779,0.03998908532614477,1.0078969672462963,0.010160883510288099,0.10329057622259506,0.06726750165388559,0.005009120876252459,0.0032055739442326515,0.019625329666825314,1.121203104973,1.1334339102206237,0.8411930435246497,0.023681873776889396,-1144.7992884982232,-6.057139092583191,700.8540396628447,166.7499077764587,189.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,11,2020-06-03,0.0055859591352076755,0.05223810066337459,0.030498360965467795,0.03621522315596506,1.0136252575375675,0.007884122621109713,0.09888066520181023,0.05676608608600086,0.009243820909845758,0.002678490204557325,0.017884159872493845,0.9259731914545435,0.9219903779829143,0.8154840729347977,0.02037506016531633,-1022.3969501600327,-6.596109355871179,1333.3417094297681,168.11455271268824,155.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,12,2020-06-17,0.006461619758054889,0.06093961760455485,0.03548656014027283,0.041507463455497245,1.0159637263676498,0.013327438926474588,0.11604432367113011,0.07104658307514375,0.031748339169818555,0.0034692422475716697,0.020902707853548325,1.195027765775569,1.2057157962171536,0.8457577254930438,0.029252378878157157,-1212.1813327947596,-5.913079672169559,1799.3167657217718,170.0234836792988,205.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,13,2020-07-01,0.006640442241909169,0.06224132612474828,0.043202122514959106,0.04238053516687278,1.0258006368700856,0.007576869877537362,0.09219521085119775,0.057969217988135625,0.005902796516656926,0.003558538908534603,0.024383998157173466,1.1966125885631644,1.2184550889087875,0.7793767807217227,0.021955596151831215,-1436.5247311211788,-6.808174081143028,222.4265455471091,173.17010854209275,211.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,14,2020-07-15,0.005984502456060753,0.05672317348012424,0.03445231758432275,0.03881828837518903,1.0150644978181043,0.006972054449076004,0.09139901627978879,0.05920881424039277,0.008930630073201887,0.0030070114270052775,0.01965681811074295,1.0343999969994067,1.0473671997905094,0.8105363865264978,0.01993732090397236,-1154.860952839131,-6.524638151633508,3117.984376394231,168.99517192767053,177.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,15,2020-07-29,0.0057138379637731215,0.053568046394543434,0.03227150226848887,0.03695815652827769,1.016303467334235,0.0072357842238151004,0.09494139329482332,0.056068451670376926,0.006002343892123906,0.0027643025058165533,0.018707894821860915,0.9480483150229014,0.9499410459123221,0.8066847054412799,0.028378817328009204,-1078.173610458013,-6.6967304997392105,976.5957058910128,169.48420188052387,161.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,16,2020-08-12,0.005507690129735928,0.05322362569977848,0.030366716155690403,0.036291481219197674,0.9993196801649504,0.008105417945033722,0.0968843342260976,0.05598243770234417,0.003227560737562495,0.002640339036871758,0.017552737961207356,0.938887715057698,0.9478136619736928,0.8131634568587917,0.028557232194117568,-1017.1458007201576,-6.562230972388114,407.3107492739564,163.53425385031233,155.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,17,2020-08-26,0.005640133173740723,0.055449879527442236,0.03228663987072185,0.037728929558602235,0.9853388904308659,0.008369284758296125,0.09566771888589558,0.06048823826857058,0.0019217471028002574,0.0028121883041388115,0.018266987414917023,1.0282477947542377,1.049669835951817,0.8278107815087762,0.022378177555630523,-1082.5250380574917,-6.482185856631687,292.86572098447294,159.09764602177802,167.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,18,2020-09-09,0.005205413387564174,0.05099031830413194,0.028851216789243943,0.03498288499785876,0.9812275409661816,0.0042375349328263034,0.08280229352114914,0.052936597075485876,0.015657200416535434,0.002442681869422788,0.016617120858483804,0.8985609597552966,0.9089161414657616,0.8085192410737871,0.019223499034364495,-962.1271675389652,-6.728162010761994,1519.1181869710113,157.3302458567755,143.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,19,2020-09-23,0.005312149210220986,0.05298721702929298,0.029852405982457128,0.03595616414488938,0.9753629678096662,0.0047861489872845775,0.08224235144454053,0.055741589642427834,0.0012579642389096922,0.002562933288361755,0.01711958164107188,0.9547039411094029,0.9713386335187039,0.8170594585139446,0.01661739781195445,-997.8135859237723,-6.608036992872664,437.9219769577671,155.45556903569036,151.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,20,2020-10-07,0.0053329372806449225,0.051856880435270376,0.027898231922803614,0.035717419265082886,0.979560516912225,0.009799656294145365,0.10248016150867006,0.06016702629339448,0.00727210208527423,0.0025855857133467767,0.01639267374739201,0.9557423927534462,0.9594478805980446,0.839934694433353,0.023368040966386897,-943.6950299736006,-6.24963596009007,863.3451357880418,157.3821809954684,151.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,21,2020-10-21,0.005782245568615468,0.0573574871573918,0.031549373768991015,0.038588129844410096,0.988824416390277,0.011532736278926925,0.10807715809646072,0.06569466691279248,-0.0002845846770362855,0.0028777090806280793,0.017963598915557027,1.0445626705748294,1.0842718223208332,0.8516935202624065,0.02323260941796659,-1066.4604228291962,-6.129082889822967,1818.2926631994173,160.47636433782918,174.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,22,2020-11-04,0.005708166550720824,0.05455210189907345,0.03124389853764389,0.03746387754448308,1.002747031585715,0.0065146240040927506,0.08972875297620113,0.05982382892509886,-0.0025802191297690028,0.002819708731974316,0.018221593053212637,0.9935058240759533,1.0018723855016904,0.8241837965273768,0.018400935099501536,-1052.231264484547,-6.377159178694224,847.5044344954891,164.69163377267432,165.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,23,2020-11-18,0.0061231121884239865,0.06026306583341336,0.03496990814955089,0.040324714273628756,1.0012514892181659,0.012550514134540447,0.11235078595352896,0.06292797704930556,-0.000303815979205687,0.003141973285906246,0.020047214938239938,1.114784109135755,1.1585941910057418,0.8226518947571547,0.025246221216878997,-1179.009872954046,-6.205315120810768,916.3803475112381,163.99184587233822,190.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,24,2020-12-02,0.006130142398221387,0.05939247934238761,0.03491722954912385,0.04003009398918157,1.0008408323900835,0.017376614909044852,0.13289728223743685,0.06406013615836549,0.00033239661028101864,0.003202329897478714,0.02035812739199779,1.13846935061409,1.1574879690780095,0.8240377470691672,0.03713071971871517,-1181.1652612973744,-6.18411131569306,175.2315496090537,165.01251425718056,191.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,25,2020-12-16,0.005738876207661696,0.05687470799296853,0.03023870089140495,0.03774792341255581,1.0060793814004625,0.007397367550414313,0.09153973119072675,0.06349786601066655,0.0037698985957366833,0.002762889956458611,0.017182160418946043,0.9693363022923651,1.0021146439427766,0.8473228561755051,0.01987490105767816,-1021.5595504861334,-6.153973195699598,1223.1333092163238,165.64970984445472,166.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,26,2020-12-30,0.0057414419488199435,0.056453165875266685,0.029540408168151407,0.03779366549008843,1.0052949072689694,0.011398863222341404,0.10803540330341178,0.06389272705871916,0.008349284656651294,0.0027219045471226456,0.016861616678378745,0.954095760672513,0.9988111761090266,0.8516767288724533,0.024112890592006,-1000.5850832691381,-6.027620983549024,184.8249106402835,166.19757965331382,166.0
