forecast_date,rank,cell_id,risk,background,trigger
2012-12-12,12,c0041_0007,0.010866303112348357,0.010413698630136985,0.0004526044822113715
2012-12-12,13,c0016_0047,0.010856672784310517,0.010413698630136985,0.0004429741541735318
2012-12-12,14,c0046_0085,0.010794303790471662,0.010413698630136985,0.00038060516033467675
2012-12-12,15,c0002_0058,0.008835156015800585,0.007810958904109587,0.0010241971116909984
2012-12-12,16,c0001_0056,0.008671913316390868,0.007810958904109587,0.0008609544122812812
2012-12-12,17,c0010_0034,0.008577909030466959,0.007810958904109587,0.0007669501263573718
2012-12-12,18,c0037_0005,0.008513109530060708,0.007810958904109587,0.0007021506259511205
2012-12-12,19,c0010_0045,0.008489509589769583,0.007810958904109587,0.0006785506856599958
2012-12-12,20,c0012_0049,0.008451050191146125,0.007810958904109587,0.0006400912870365367
2012-12-13,1,c0029_0014,0.03136370618862319,0.028632876712328763,0.002730829476294426
2012-12-13,2,c0027_0032,0.02415510253232469,0.023427397260273968,0.0007277052720507194
2012-12-13,3,c0020_0045,0.022399649095190443,0.020824657534246574,0.001574991560943868
2012-12-13,4,c0052_0012,0.02216961300308312,0.020824657534246574,0.0013449554688365448
2012-12-13,5,c0036_0030,0.01967198924984209,0.018221917808219176,0.001450071441622911
2012-12-13,6,c0005_0051,0.016785406403941237,0.01561917808219178,0.0011662283217494568
2012-12-13,7,c0032_0012,0.014070575514649106,0.013016438356164384,0.0010541371584847222
2012-12-13,8,c0051_0020,0.013651850941680213,0.013016438356164384,0.0006354125855158286
2012-12-13,9,c0015_0032,0.013651326644430842,0.013016438356164384,0.0006348882882664569
2012-12-13,10,c0043_0063,0.013390917266787605,0.013016438356164384,0.0003744789106232198
2012-12-13,11,c0003_0034,0.01333155874591165,0.013016438356164384,0.00031512038974726604
2012-12-13,12,c0041_0007,0.010861302009016095,0.010413698630136985,0.0004476033788791099
2012-12-13,13,c0016_0047,0.010851778092354046,0.010413698630136985,0.0004380794622170602
2012-12-13,14,c0046_0085,0.010790098251617239,0.010413698630136985,0.0003763996214802543
2012-12-13,15,c0002_0058,0.00882383903643011,0.007810958904109587,0.0010128801323205238
2012-12-13,16,c0001_0056,0.00866240010529948,0.007810958904109587,0.0008514412011898932
2012-12-13,17,c0010_0034,0.008569434530139733,0.007810958904109587,0.0007584756260301458
2012-12-13,18,c0037_0005,0.008505351038986919,0.007810958904109587,0.0006943921348773318
2012-12-13,19,c0010_0045,0.008482011868848699,0.007810958904109587,0.0006710529647391108
2012-12-13,20,c0012_0049,0.008443977431608019,0.007810958904109587,0.0006330185274984306
2012-12-14,1,c0029_0014,0.03133353158600546,0.028632876712328763,0.0027006548736766907
2012-12-14,2,c0027_0032,0.024147061672359766,0.023427397260273968,0.0007196644120857986
2012-12-14,3,c0020_0045,0.022382246051576654,0.020824657534246574,0.0015575885173300806
2012-12-14,4,c0052_0012,0.022154751768735464,0.020824657534246574,0.0013300942344888907
2012-12-14,5,c0036_0030,0.019655966524916153,0.018221917808219176,0.0014340487166969768
2012-12-14,6,c0005_0051,0.016772520034991502,0.01561917808219178,0.0011533419527997228
2012-12-14,7,c0032_0012,0.01405892770941704,0.013016438356164384,0.001042489353252655
2012-12-14,8,c0051_0020,0.013644829879972521,0.013016438356164384,0.0006283915238081364
2012-12-14,9,c0015_0032,0.01364431137600365,0.013016438356164384,0.0006278730198392646
2012-12-14,10,c0043_0063,0.013386779420607581,0.013016438356164384,0.0003703410644431972
2012-12-14,11,c0003_0034,0.013328076788279396,0.013016438356164384,0.00031163843211501135
2012-12-14,12,c0041_0007,0.010856356165928756,0.010413698630136985,0.0004426575357917707
2012-12-14,13,c0016_0047,0.010846937484838219,0.010413698630136985,0.0004332388547012338
2012-12-14,14,c0046_0085,0.010785939182329967,0.010413698630136985,0.0003722405521929825
2012-12-14,15,c0002_0058,0.008812647105276048,0.007810958904109587,0.0010016882011664617
2012-12-14,16,c0001_0056,0.008652992011487217,0.007810958904109587,0.0008420331073776299
2012-12-14,17,c0010_0034,0.00856105366974205,0.007810958904109587,0.0007500947656324642
2012-12-14,18,c0037_0005,0.008497678276219162,0.007810958904109587,0.0006867193721095751
2012-12-14,19,c0010_0045,0.008474596994825171,0.007810958904109587,0.0006636380907155843
2012-12-14,20,c0012_0049,0.008436982823309425,0.007810958904109587,0.0006260239191998384
2012-12-15,1,c0029_0014,0.03185457463422228,0.028632876712328763,0.003221697921893517
2012-12-15,2,c0027_0032,0.0241391096607672,0.023427397260273968,0.0007117124004932322
2012-12-15,3,c0020_0045,0.0223650353048199,0.020824657534246574,0.0015403777705733268
2012-12-15,4,c0052_0012,0.022140054745241965,0.020824657534246574,0.00131539721099539
2012-12-15,5,c0036_0030,0.0196401208448631,0.018221917808219176,0.0014182030366439253
2012-12-15,6,c0005_0051,0.01675977605540208,0.01561917808219178,0.0011405979732102985
2012-12-15,7,c0032_0012,0.014047408607898368,0.013016438356164384,0.0010309702517339826
2012-12-15,8,c0051_0020,0.013637886398263441,0.013016438356164384,0.0006214480420990575
2012-12-15,9,c0015_0032,0.013637373623561575,0.013016438356164384,0.0006209352673971913
2012-12-15,10,c0043_0063,0.01338268729601701,0.013016438356164384,0.0003662489398526254
2012-12-15,11,c0003_0034,0.013324633304923473,0.013016438356164384,0.0003081949487590881
2012-12-15,12,c0041_0007,0.010851464972482145,0.010413698630136985,0.00043776634234516006
2012-12-15,13,c0016_0047,0.010842150364151024,0.010413698630136985,0.00042845173401403824
2012-12-15,14,c0046_0085,0.01078182606913922,0.010413698630136985,0.0003681274390022346
2012-12-15,15,c0002_0058,0.008801578840604288,0.007810958904109587,0.000990619936494701
2012-12-15,16,c0001_0056,0.008643687873449065,0.007810958904109587,0.0008327289693394782
2012-12-15,17,c0010_0034,0.008552765414589146,0.007810958904109587,0.000741806510479559
2012-12-15,18,c0037_0005,0.00849009029449303,0.007810958904109587,0.0006791313903834423
2012-12-15,19,c0010_0045,0.00846726405227304,0.007810958904109587,0.0006563051481634525
2012-12-15,20,c0012_0049,0.008430065502709574,0.007810958904109587,0.0006191065985999871
2012-12-16,1,c0029_0014,0.03181897612637278,0.028632876712328763,0.0031860994140440147
2012-12-16,2,c0027_0032,0.024131245515807063,0.023427397260273968,0.0007038482555330939
2012-12-16,3,c0020_0045,0.02234801473011477,0.020824657534246574,0.0015233571958681957
2012-12-16,4,c0052_0012,0.022125520118136604,0.020824657534246574,0.0013008625838900304
2012-12-16,5,c0036_0030,0.01962445025340601,0.018221917808219176,0.0014025324451868329
2012-12-16,6,c0005_0051,0.016747172891825965,0.01561917808219178,0.0011279948096341835
2012-12-16,7,c0032_0012,0.01403601678796716,0.013016438356164384,0.0010195784318027753
2012-12-16,8,c0051_0020,0.013631019639324194,0.013016438356164384,0.0006145812831598089
2012-12-16,9,c0015_0032,0.013630512530583163,0.013016438356164384,0.0006140741744187782
2012-12-16,10,c0043_0063,0.013378640387810125,0.013016438356164384,0.0003622020316457403
2012-12-16,11,c0003_0034,0.013321227870718105,0.013016438356164384,0.00030478951455372057
2012-12-16,12,c0041_0007,0.010846627824819008,0.010413698630136985,0.00043292919468202243
2012-12-16,13,c0016_0047,0.010837416139283825,0.010413698630136985,0.00042371750914683927
2012-12-16,14,c0046_0085,0.010777758404248019,0.010413698630136985,0.0003640597741110346
2012-12-16,15,c0002_0058,0.008790632875948343,0.007810958904109587,0.0009796739718387554
2012-12-16,16,c0001_0056,0.00863448654251419,0.007810958904109587,0.0008235276384046036
2012-12-16,17,c0010_0034,0.008544568741429113,0.007810958904109587,0.000733609837319526
2012-12-16,18,c0037_0005,0.008482586157011016,0.007810958904109587,0.0006716272529014278
2012-12-16,19,c0010_0045,0.00846001213588144,0.007810958904109587,0.0006490532317718517
2012-12-16,20,c0012_0049,0.008423224615809482,0.007810958904109587,0.0006122657116998934
2012-12-17,1,c0029_0014,0.03178377096817673,0.028632876712328763,0.003150894255847966
2012-12-17,2,c0027_0032,0.024123468266587268,0.023427397260273968,0.0006960710063133014
2012-12-17,3,c0020_0045,0.022331182226134123,0.020824657534246574,0.00150652469188755
2012-12-17,4,c0052_0012,0.022111146093002517,0.020824657534246574,0.0012864885587559433
2012-12-17,5,c0036_0030,0.01960895281588405,0.018221917808219176,0.001387035007664875
2012-12-17,6,c0005_0051,0.01673470898830103,0.01561917808219178,0.0011155309061092495
2012-12-17,7,c0032_0012,0.014024750843211425,0.013016438356164384,0.0010083124870470413
2012-12-17,8,c0051_0020,0.013624228755398036,0.013016438356164384,0.0006077903992336512
2012-12-17,9,c0015_0032,0.013623727250011179,0.013016438356164384,0.0006072888938467946
2012-12-17,10,c0043_0063,0.01337463819636349,0.013016438356164384,0.00035819984019910437
2012-12-17,11,c0003_0034,0.013317860065234992,0.013016438356164384,0.0003014217090706076
2012-12-17,12,c0041_0007,0.010841844125754476,0.010413698630136985,0.00042814549561749035
2012-12-17,13,c0016_0047,0.010832734225758403,0.010413698630136985,0.0004190355956214178
2012-12-17,14,c0046_0085,0.01077373568547035,0.010413698630136985,0.0003600370553333651
2012-12-17,15,c0002_0058,0.008779807859940647,0.007810958904109587,0.0009688489558310603
2012-12-17,16,c0001_0056,0.008625386882704124,0.007810958904109587,0.0008144279785945373
2012-12-17,17,c0010_0034,0.008536462638316583,0.007810958904109587,0.0007255037342069963
2012-12-17,18,c0037_0005,0.008475164937326862,0.007810958904109587,0.0006642060332172747
2012-12-17,19,c0010_0045,0.008452840350342838,0.007810958904109587,0.0006418814462332513
2012-12-17,20,c0012_0049,0.008416459318046517,0.007810958904109587,0.0006055004139369299
2012-12-18,1,c0029_0014,0.03174895481327359,0.028632876712328763,0.0031160781009448297
2012-12-18,2,c0027_0032,0.02411577695294372,0.023427397260273968,0.0006883796926697516
2012-12-18,3,c0020_0045,0.022314535714769674,0.020824657534246574,0.001489878180523099
2012-12-18,4,c0052_0012,0.02209693089525044,0.020824657534246574,0.0012722733610038672
2012-12-18,5,c0036_0030,0.019593626619013652,0.018221917808219176,0.0013717088107944766
2012-12-18,6,c0005_0051,0.016722382806057926,0.01561917808219178,0.0011032047238661443
2012-12-18,7,c0032_0012,0.014013609382759478,0.013016438356164384,0.0009971710265950947
2012-12-18,8,c0051_0020,0.013617512908095613,0.013016438356164384,0.0006010745519312278
